snappath,dataset,para,job,centerx,centery,xlow,xup,ylow,yup
./snap49/lic_snap49.54.11.bmp,49,54,11,109,521,104,114,471,571
./snap49/lic_snap49.55.11.bmp,49,55,11,109,521,104,114,471,571
./snap49/lic_snap49.56.11.bmp,49,56,11,109,521,104,114,471,571
./snap49/lic_snap49.57.11.bmp,49,57,11,109,521,104,114,471,571
./snap49/lic_snap49.58.11.bmp,49,58,11,109,521,104,114,471,571
./snap49/lic_snap49.59.11.bmp,49,59,11,109,521,104,114,471,571
./snap49/lic_snap49.60.11.bmp,49,60,11,109,521,104,114,471,571
./snap49/lic_snap49.61.11.bmp,49,61,11,109,521,104,114,471,571
./snap49/lic_snap49.62.11.bmp,49,62,11,109,521,104,114,471,571
./snap49/lic_snap49.01.12.bmp,49,01,12,109,521,104,114,471,571
./snap49/lic_snap49.02.12.bmp,49,02,12,109,521,104,114,471,571
./snap49/lic_snap49.03.12.bmp,49,03,12,109,521,104,114,471,571
./snap49/lic_snap49.04.12.bmp,49,04,12,109,521,104,114,471,571
./snap49/lic_snap49.05.12.bmp,49,05,12,109,521,104,114,471,571
./snap49/lic_snap49.06.12.bmp,49,06,12,109,521,104,114,471,571
./snap49/lic_snap49.07.12.bmp,49,07,12,109,521,104,114,471,571
./snap49/lic_snap49.08.12.bmp,49,08,12,109,521,104,114,471,571
./snap49/lic_snap49.09.12.bmp,49,09,12,109,521,104,114,471,571
./snap49/lic_snap49.10.12.bmp,49,10,12,109,521,104,114,471,571
./snap49/lic_snap49.11.12.bmp,49,11,12,109,521,104,114,471,571
./snap49/lic_snap49.12.12.bmp,49,12,12,109,521,104,114,471,571
./snap49/lic_snap49.13.12.bmp,49,13,12,109,521,104,114,471,571
./snap49/lic_snap49.14.12.bmp,49,14,12,109,521,104,114,471,571
./snap49/lic_snap49.15.12.bmp,49,15,12,109,521,104,114,471,571
./snap49/lic_snap49.16.12.bmp,49,16,12,109,521,104,114,471,571
./snap49/lic_snap49.17.12.bmp,49,17,12,109,521,104,114,471,571
./snap49/lic_snap49.18.12.bmp,49,18,12,109,521,104,114,471,571
./snap49/lic_snap49.19.12.bmp,49,19,12,109,521,104,114,471,571
./snap49/lic_snap49.20.12.bmp,49,20,12,109,521,104,114,471,571
./snap49/lic_snap49.21.12.bmp,49,21,12,109,521,104,114,471,571
./snap49/lic_snap49.22.12.bmp,49,22,12,109,521,104,114,471,571
./snap49/lic_snap49.23.12.bmp,49,23,12,109,521,104,114,471,571
./snap49/lic_snap49.24.12.bmp,49,24,12,109,521,104,114,471,571
./snap49/lic_snap49.25.12.bmp,49,25,12,109,521,104,114,471,571
./snap49/lic_snap49.26.12.bmp,49,26,12,109,521,104,114,471,571
./snap49/lic_snap49.27.12.bmp,49,27,12,109,521,104,114,471,571
./snap49/lic_snap49.28.12.bmp,49,28,12,109,521,104,114,471,571
./snap49/lic_snap49.29.12.bmp,49,29,12,109,521,104,114,471,571
./snap49/lic_snap49.30.12.bmp,49,30,12,109,521,104,114,471,571
./snap49/lic_snap49.31.12.bmp,49,31,12,109,521,104,114,471,571
./snap49/lic_snap49.32.12.bmp,49,32,12,109,521,104,114,471,571
./snap49/lic_snap49.33.12.bmp,49,33,12,109,521,104,114,471,571
./snap49/lic_snap49.34.12.bmp,49,34,12,109,521,104,114,471,571
./snap49/lic_snap49.35.12.bmp,49,35,12,109,521,104,114,471,571
./snap49/lic_snap49.36.12.bmp,49,36,12,109,521,104,114,471,571
./snap49/lic_snap49.37.12.bmp,49,37,12,109,521,104,114,471,571
./snap49/lic_snap49.38.12.bmp,49,38,12,109,521,104,114,471,571
./snap49/lic_snap49.39.12.bmp,49,39,12,109,521,104,114,471,571
./snap49/lic_snap49.40.12.bmp,49,40,12,109,521,104,114,471,571
./snap49/lic_snap49.41.12.bmp,49,41,12,109,521,104,114,471,571
./snap49/lic_snap49.42.12.bmp,49,42,12,109,521,104,114,471,571
./snap49/lic_snap49.43.12.bmp,49,43,12,109,521,104,114,471,571
./snap49/lic_snap49.44.12.bmp,49,44,12,109,521,104,114,471,571
./snap49/lic_snap49.46.12.bmp,49,46,12,109,521,104,114,471,571
./snap49/lic_snap49.47.12.bmp,49,47,12,109,521,104,114,471,571
./snap49/lic_snap49.48.12.bmp,49,48,12,109,521,104,114,471,571
./snap49/lic_snap49.49.12.bmp,49,49,12,109,521,104,114,471,571
./snap49/lic_snap49.50.12.bmp,49,50,12,109,521,104,114,471,571
./snap49/lic_snap49.51.12.bmp,49,51,12,109,521,104,114,471,571
./snap49/lic_snap49.52.12.bmp,49,52,12,109,521,104,114,471,571
./snap49/lic_snap49.53.12.bmp,49,53,12,109,521,104,114,471,571
./snap49/lic_snap49.54.12.bmp,49,54,12,109,521,104,114,471,571
./snap49/lic_snap49.55.12.bmp,49,55,12,109,521,104,114,471,571
./snap49/lic_snap49.56.12.bmp,49,56,12,109,521,104,114,471,571
./snap49/lic_snap49.59.12.bmp,49,59,12,109,521,104,114,471,571
./snap49/lic_snap49.60.12.bmp,49,60,12,109,521,104,114,471,571
./snap49/lic_snap49.61.12.bmp,49,61,12,109,521,104,114,471,571
./snap49/lic_snap49.01.13.bmp,49,01,13,109,521,104,114,471,571
./snap49/lic_snap49.02.13.bmp,49,02,13,109,521,104,114,471,571
./snap49/lic_snap49.04.13.bmp,49,04,13,109,521,104,114,471,571
./snap49/lic_snap49.05.13.bmp,49,05,13,109,521,104,114,471,571
./snap49/lic_snap49.06.13.bmp,49,06,13,109,521,104,114,471,571
./snap49/lic_snap49.07.13.bmp,49,07,13,109,521,104,114,471,571
./snap49/lic_snap49.08.13.bmp,49,08,13,109,521,104,114,471,571
./snap49/lic_snap49.09.13.bmp,49,09,13,109,521,104,114,471,571
./snap49/lic_snap49.10.13.bmp,49,10,13,109,521,104,114,471,571
./snap49/lic_snap49.11.13.bmp,49,11,13,109,521,104,114,471,571
./snap49/lic_snap49.12.13.bmp,49,12,13,109,521,104,114,471,571
./snap49/lic_snap49.13.13.bmp,49,13,13,109,521,104,114,471,571
./snap49/lic_snap49.14.13.bmp,49,14,13,109,521,104,114,471,571
./snap49/lic_snap49.15.13.bmp,49,15,13,109,521,104,114,471,571
./snap49/lic_snap49.16.13.bmp,49,16,13,109,521,104,114,471,571
./snap49/lic_snap49.17.13.bmp,49,17,13,109,521,104,114,471,571
./snap49/lic_snap49.19.13.bmp,49,19,13,109,521,104,114,471,571
./snap49/lic_snap49.20.13.bmp,49,20,13,109,521,104,114,471,571
./snap49/lic_snap49.22.13.bmp,49,22,13,109,521,104,114,471,571
./snap49/lic_snap49.23.13.bmp,49,23,13,109,521,104,114,471,571
./snap49/lic_snap49.24.13.bmp,49,24,13,109,521,104,114,471,571
./snap49/lic_snap49.25.13.bmp,49,25,13,109,521,104,114,471,571
./snap49/lic_snap49.26.13.bmp,49,26,13,109,521,104,114,471,571
./snap49/lic_snap49.27.13.bmp,49,27,13,109,521,104,114,471,571
./snap49/lic_snap49.28.13.bmp,49,28,13,109,521,104,114,471,571
./snap49/lic_snap49.29.13.bmp,49,29,13,109,521,104,114,471,571
./snap49/lic_snap49.30.13.bmp,49,30,13,109,521,104,114,471,571
./snap49/lic_snap49.31.13.bmp,49,31,13,109,521,104,114,471,571
./snap49/lic_snap49.32.13.bmp,49,32,13,109,521,104,114,471,571
./snap49/lic_snap49.33.13.bmp,49,33,13,109,521,104,114,471,571
./snap49/lic_snap49.34.13.bmp,49,34,13,109,521,104,114,471,571
./snap49/lic_snap49.35.13.bmp,49,35,13,109,521,104,114,471,571
./snap49/lic_snap49.36.13.bmp,49,36,13,109,521,104,114,471,571
./snap49/lic_snap49.37.13.bmp,49,37,13,109,521,104,114,471,571
./snap49/lic_snap49.38.13.bmp,49,38,13,109,521,104,114,471,571
./snap49/lic_snap49.39.13.bmp,49,39,13,109,521,104,114,471,571
./snap49/lic_snap49.40.13.bmp,49,40,13,109,521,104,114,471,571
./snap49/lic_snap49.41.13.bmp,49,41,13,109,521,104,114,471,571
./snap49/lic_snap49.42.13.bmp,49,42,13,109,521,104,114,471,571
./snap49/lic_snap49.43.13.bmp,49,43,13,109,521,104,114,471,571
./snap49/lic_snap49.44.13.bmp,49,44,13,109,521,104,114,471,571
./snap49/lic_snap49.45.13.bmp,49,45,13,109,521,104,114,471,571
./snap49/lic_snap49.46.13.bmp,49,46,13,109,521,104,114,471,571
./snap49/lic_snap49.48.13.bmp,49,48,13,109,521,104,114,471,571
./snap49/lic_snap49.49.13.bmp,49,49,13,109,521,104,114,471,571
./snap49/lic_snap49.50.13.bmp,49,50,13,109,521,104,114,471,571
./snap49/lic_snap49.51.13.bmp,49,51,13,109,521,104,114,471,571
./snap49/lic_snap49.52.13.bmp,49,52,13,109,521,104,114,471,571
./snap49/lic_snap49.53.13.bmp,49,53,13,109,521,104,114,471,571
./snap49/lic_snap49.54.13.bmp,49,54,13,109,521,104,114,471,571
./snap49/lic_snap49.55.13.bmp,49,55,13,109,521,104,114,471,571
./snap49/lic_snap49.56.13.bmp,49,56,13,109,521,104,114,471,571
./snap49/lic_snap49.57.13.bmp,49,57,13,109,521,104,114,471,571
./snap49/lic_snap49.58.13.bmp,49,58,13,109,521,104,114,471,571
./snap49/lic_snap49.59.13.bmp,49,59,13,109,521,104,114,471,571
./snap49/lic_snap49.60.13.bmp,49,60,13,109,521,104,114,471,571
./snap49/lic_snap49.61.13.bmp,49,61,13,109,521,104,114,471,571
./snap49/lic_snap49.62.13.bmp,49,62,13,109,521,104,114,471,571
./snap49/lic_snap49.01.14.bmp,49,01,14,109,521,104,114,471,571
./snap49/lic_snap49.02.14.bmp,49,02,14,109,521,104,114,471,571
./snap49/lic_snap49.03.14.bmp,49,03,14,109,521,104,114,471,571
./snap49/lic_snap49.04.14.bmp,49,04,14,109,521,104,114,471,571
./snap49/lic_snap49.05.14.bmp,49,05,14,109,521,104,114,471,571
./snap49/lic_snap49.06.14.bmp,49,06,14,109,521,104,114,471,571
./snap49/lic_snap49.07.14.bmp,49,07,14,109,521,104,114,471,571
./snap49/lic_snap49.08.14.bmp,49,08,14,109,521,104,114,471,571
./snap49/lic_snap49.09.14.bmp,49,09,14,109,521,104,114,471,571
./snap49/lic_snap49.37.12.bmp,49,37,12,120,620,115,125,570,670
./snap49/lic_snap49.38.12.bmp,49,38,12,120,620,115,125,570,670
./snap49/lic_snap49.39.12.bmp,49,39,12,120,620,115,125,570,670
./snap49/lic_snap49.40.12.bmp,49,40,12,120,620,115,125,570,670
./snap49/lic_snap49.41.12.bmp,49,41,12,120,620,115,125,570,670
./snap49/lic_snap49.42.12.bmp,49,42,12,120,620,115,125,570,670
./snap49/lic_snap49.43.12.bmp,49,43,12,120,620,115,125,570,670
./snap49/lic_snap49.44.12.bmp,49,44,12,120,620,115,125,570,670
./snap49/lic_snap49.45.12.bmp,49,45,12,120,620,115,125,570,670
./snap49/lic_snap49.46.12.bmp,49,46,12,120,620,115,125,570,670
./snap49/lic_snap49.47.12.bmp,49,47,12,120,620,115,125,570,670
./snap49/lic_snap49.49.12.bmp,49,49,12,120,620,115,125,570,670
./snap49/lic_snap49.50.12.bmp,49,50,12,120,620,115,125,570,670
./snap49/lic_snap49.51.12.bmp,49,51,12,120,620,115,125,570,670
./snap49/lic_snap49.52.12.bmp,49,52,12,120,620,115,125,570,670
./snap49/lic_snap49.53.12.bmp,49,53,12,120,620,115,125,570,670
./snap49/lic_snap49.54.12.bmp,49,54,12,120,620,115,125,570,670
./snap49/lic_snap49.55.12.bmp,49,55,12,120,620,115,125,570,670
./snap49/lic_snap49.56.12.bmp,49,56,12,120,620,115,125,570,670
./snap49/lic_snap49.57.12.bmp,49,57,12,120,620,115,125,570,670
./snap49/lic_snap49.58.12.bmp,49,58,12,120,620,115,125,570,670
./snap49/lic_snap49.59.12.bmp,49,59,12,120,620,115,125,570,670
./snap49/lic_snap49.60.12.bmp,49,60,12,120,620,115,125,570,670
./snap49/lic_snap49.61.12.bmp,49,61,12,120,620,115,125,570,670
./snap49/lic_snap49.01.13.bmp,49,01,13,120,620,115,125,570,670
./snap49/lic_snap49.02.13.bmp,49,02,13,120,620,115,125,570,670
./snap49/lic_snap49.03.13.bmp,49,03,13,120,620,115,125,570,670
./snap49/lic_snap49.04.13.bmp,49,04,13,120,620,115,125,570,670
./snap49/lic_snap49.05.13.bmp,49,05,13,120,620,115,125,570,670
./snap49/lic_snap49.06.13.bmp,49,06,13,120,620,115,125,570,670
./snap49/lic_snap49.07.13.bmp,49,07,13,120,620,115,125,570,670
./snap49/lic_snap49.08.13.bmp,49,08,13,120,620,115,125,570,670
./snap49/lic_snap49.09.13.bmp,49,09,13,120,620,115,125,570,670
./snap49/lic_snap49.10.13.bmp,49,10,13,120,620,115,125,570,670
./snap49/lic_snap49.11.13.bmp,49,11,13,120,620,115,125,570,670
./snap49/lic_snap49.12.13.bmp,49,12,13,120,620,115,125,570,670
./snap49/lic_snap49.13.13.bmp,49,13,13,120,620,115,125,570,670
./snap49/lic_snap49.14.13.bmp,49,14,13,120,620,115,125,570,670
./snap49/lic_snap49.15.13.bmp,49,15,13,120,620,115,125,570,670
./snap49/lic_snap49.16.13.bmp,49,16,13,120,620,115,125,570,670
./snap49/lic_snap49.17.13.bmp,49,17,13,120,620,115,125,570,670
./snap49/lic_snap49.18.13.bmp,49,18,13,120,620,115,125,570,670
./snap49/lic_snap49.19.13.bmp,49,19,13,120,620,115,125,570,670
./snap49/lic_snap49.20.13.bmp,49,20,13,120,620,115,125,570,670
./snap49/lic_snap49.21.13.bmp,49,21,13,120,620,115,125,570,670
./snap49/lic_snap49.22.13.bmp,49,22,13,120,620,115,125,570,670
./snap49/lic_snap49.23.13.bmp,49,23,13,120,620,115,125,570,670
./snap49/lic_snap49.24.13.bmp,49,24,13,120,620,115,125,570,670
./snap49/lic_snap49.25.13.bmp,49,25,13,120,620,115,125,570,670
./snap49/lic_snap49.26.13.bmp,49,26,13,120,620,115,125,570,670
./snap49/lic_snap49.27.13.bmp,49,27,13,120,620,115,125,570,670
./snap49/lic_snap49.28.13.bmp,49,28,13,120,620,115,125,570,670
./snap49/lic_snap49.29.13.bmp,49,29,13,120,620,115,125,570,670
./snap49/lic_snap49.30.13.bmp,49,30,13,120,620,115,125,570,670
./snap49/lic_snap49.31.13.bmp,49,31,13,120,620,115,125,570,670
./snap49/lic_snap49.32.13.bmp,49,32,13,120,620,115,125,570,670
./snap49/lic_snap49.33.13.bmp,49,33,13,120,620,115,125,570,670
./snap49/lic_snap49.34.13.bmp,49,34,13,120,620,115,125,570,670
./snap49/lic_snap49.35.13.bmp,49,35,13,120,620,115,125,570,670
./snap49/lic_snap49.36.13.bmp,49,36,13,120,620,115,125,570,670
./snap49/lic_snap49.37.13.bmp,49,37,13,120,620,115,125,570,670
./snap49/lic_snap49.38.13.bmp,49,38,13,120,620,115,125,570,670
./snap49/lic_snap49.39.13.bmp,49,39,13,120,620,115,125,570,670
./snap49/lic_snap49.41.13.bmp,49,41,13,120,620,115,125,570,670
./snap49/lic_snap49.42.13.bmp,49,42,13,120,620,115,125,570,670
./snap49/lic_snap49.43.13.bmp,49,43,13,120,620,115,125,570,670
./snap49/lic_snap49.44.13.bmp,49,44,13,120,620,115,125,570,670
./snap49/lic_snap49.45.13.bmp,49,45,13,120,620,115,125,570,670
./snap49/lic_snap49.46.13.bmp,49,46,13,120,620,115,125,570,670
./snap49/lic_snap49.47.13.bmp,49,47,13,120,620,115,125,570,670
./snap49/lic_snap49.48.13.bmp,49,48,13,120,620,115,125,570,670
./snap49/lic_snap49.49.13.bmp,49,49,13,120,620,115,125,570,670
./snap49/lic_snap49.50.13.bmp,49,50,13,120,620,115,125,570,670
./snap49/lic_snap49.51.13.bmp,49,51,13,120,620,115,125,570,670
./snap49/lic_snap49.52.13.bmp,49,52,13,120,620,115,125,570,670
./snap49/lic_snap49.53.13.bmp,49,53,13,120,620,115,125,570,670
./snap49/lic_snap49.55.13.bmp,49,55,13,120,620,115,125,570,670
./snap49/lic_snap49.56.13.bmp,49,56,13,120,620,115,125,570,670
./snap49/lic_snap49.58.13.bmp,49,58,13,120,620,115,125,570,670
./snap49/lic_snap49.59.13.bmp,49,59,13,120,620,115,125,570,670
./snap49/lic_snap49.60.13.bmp,49,60,13,120,620,115,125,570,670
./snap49/lic_snap49.01.14.bmp,49,01,14,120,620,115,125,570,670
./snap49/lic_snap49.04.14.bmp,49,04,14,120,620,115,125,570,670
./snap49/lic_snap49.05.14.bmp,49,05,14,120,620,115,125,570,670
./snap49/lic_snap49.06.14.bmp,49,06,14,120,620,115,125,570,670
./snap49/lic_snap49.07.14.bmp,49,07,14,120,620,115,125,570,670
./snap49/lic_snap49.08.14.bmp,49,08,14,120,620,115,125,570,670
./snap49/lic_snap49.09.14.bmp,49,09,14,120,620,115,125,570,670
./snap49/lic_snap49.09.14.bmp,49,09,14,152,538,147,157,488,588
./snap49/lic_snap49.07.14.bmp,49,07,14,152,538,147,157,488,588
./snap49/lic_snap49.06.14.bmp,49,06,14,152,538,147,157,488,588
./snap49/lic_snap49.05.14.bmp,49,05,14,152,538,147,157,488,588
./snap49/lic_snap49.04.14.bmp,49,04,14,152,538,147,157,488,588
./snap49/lic_snap49.03.14.bmp,49,03,14,152,538,147,157,488,588
./snap49/lic_snap49.02.14.bmp,49,02,14,152,538,147,157,488,588
./snap49/lic_snap49.01.14.bmp,49,01,14,152,538,147,157,488,588
./snap49/lic_snap49.62.13.bmp,49,62,13,152,538,147,157,488,588
./snap49/lic_snap49.61.13.bmp,49,61,13,152,538,147,157,488,588
./snap49/lic_snap49.60.13.bmp,49,60,13,152,538,147,157,488,588
