snappath,dataset,para,job,centerx,centery,xlow,xup,ylow,yup
./snap77/lic_snap77.31.07.bmp,77,31,07,203,532,198,208,482,582
./snap77/lic_snap77.31.07.bmp,77,31,07,228,545,223,233,495,595
./snap77/lic_snap77.32.07.bmp,77,32,07,25,536,20,30,486,586
./snap77/lic_snap77.32.07.bmp,77,32,07,54,541,49,59,491,591
./snap77/lic_snap77.32.07.bmp,77,32,07,81,536,76,86,486,586
./snap77/lic_snap77.32.07.bmp,77,32,07,104,536,99,109,486,586
./snap77/lic_snap77.32.07.bmp,77,32,07,174,539,169,179,489,589
./snap77/lic_snap77.32.07.bmp,77,32,07,203,530,198,208,480,580
./snap77/lic_snap77.32.07.bmp,77,32,07,229,552,224,234,502,602
./snap77/lic_snap77.33.07.bmp,77,33,07,25,527,20,30,477,577
./snap77/lic_snap77.33.07.bmp,77,33,07,55,538,50,60,488,588
./snap77/lic_snap77.33.07.bmp,77,33,07,78,536,73,83,486,586
./snap77/lic_snap77.33.07.bmp,77,33,07,102,530,97,107,480,580
./snap77/lic_snap77.33.07.bmp,77,33,07,139,530,134,144,480,580
./snap77/lic_snap77.33.07.bmp,77,33,07,174,536,169,179,486,586
./snap77/lic_snap77.33.07.bmp,77,33,07,203,530,198,208,480,580
./snap77/lic_snap77.33.07.bmp,77,33,07,229,545,224,234,495,595
./snap77/lic_snap77.34.07.bmp,77,34,07,24,530,19,29,480,580
./snap77/lic_snap77.34.07.bmp,77,34,07,53,545,48,58,495,595
./snap77/lic_snap77.34.07.bmp,77,34,07,79,539,74,84,489,589
./snap77/lic_snap77.34.07.bmp,77,34,07,102,541,97,107,491,591
./snap77/lic_snap77.34.07.bmp,77,34,07,140,532,135,145,482,582
./snap77/lic_snap77.34.07.bmp,77,34,07,173,541,168,178,491,591
./snap77/lic_snap77.34.07.bmp,77,34,07,227,548,222,232,498,598
./snap77/lic_snap77.35.07.bmp,77,35,07,26,530,21,31,480,580
./snap77/lic_snap77.35.07.bmp,77,35,07,53,539,48,58,489,589
./snap77/lic_snap77.35.07.bmp,77,35,07,80,538,75,85,488,588
./snap77/lic_snap77.35.07.bmp,77,35,07,103,539,98,108,489,589
./snap77/lic_snap77.35.07.bmp,77,35,07,139,538,134,144,488,588
./snap77/lic_snap77.35.07.bmp,77,35,07,173,539,168,178,489,589
./snap77/lic_snap77.35.07.bmp,77,35,07,201,529,196,206,479,579
./snap77/lic_snap77.35.07.bmp,77,35,07,229,552,224,234,502,602
./snap77/lic_snap77.36.07.bmp,77,36,07,229,552,224,234,502,602
./snap77/lic_snap77.36.07.bmp,77,36,07,174,541,169,179,491,591
./snap77/lic_snap77.36.07.bmp,77,36,07,139,534,134,144,484,584
./snap77/lic_snap77.36.07.bmp,77,36,07,102,532,97,107,482,582
./snap77/lic_snap77.36.07.bmp,77,36,07,77,538,72,82,488,588
./snap77/lic_snap77.36.07.bmp,77,36,07,53,539,48,58,489,589
./snap77/lic_snap77.36.07.bmp,77,36,07,25,529,20,30,479,579
./snap77/lic_snap77.37.07.bmp,77,37,07,25,529,20,30,479,579
./snap77/lic_snap77.37.07.bmp,77,37,07,55,538,50,60,488,588
./snap77/lic_snap77.37.07.bmp,77,37,07,80,536,75,85,486,586
./snap77/lic_snap77.37.07.bmp,77,37,07,103,534,98,108,484,584
./snap77/lic_snap77.37.07.bmp,77,37,07,139,539,134,144,489,589
./snap77/lic_snap77.37.07.bmp,77,37,07,174,545,169,179,495,595
./snap77/lic_snap77.37.07.bmp,77,37,07,203,523,198,208,473,573
./snap77/lic_snap77.37.07.bmp,77,37,07,228,550,223,233,500,600
./snap77/lic_snap77.38.07.bmp,77,38,07,228,550,223,233,500,600
./snap77/lic_snap77.38.07.bmp,77,38,07,203,527,198,208,477,577
./snap77/lic_snap77.38.07.bmp,77,38,07,173,538,168,178,488,588
./snap77/lic_snap77.38.07.bmp,77,38,07,138,538,133,143,488,588
./snap77/lic_snap77.38.07.bmp,77,38,07,102,532,97,107,482,582
./snap77/lic_snap77.38.07.bmp,77,38,07,81,532,76,86,482,582
./snap77/lic_snap77.38.07.bmp,77,38,07,53,539,48,58,489,589
./snap77/lic_snap77.38.07.bmp,77,38,07,26,536,21,31,486,586
./snap77/lic_snap77.39.07.bmp,77,39,07,26,536,21,31,486,586
./snap77/lic_snap77.39.07.bmp,77,39,07,53,539,48,58,489,589
./snap77/lic_snap77.39.07.bmp,77,39,07,80,539,75,85,489,589
./snap77/lic_snap77.39.07.bmp,77,39,07,103,530,98,108,480,580
./snap77/lic_snap77.39.07.bmp,77,39,07,137,529,132,142,479,579
./snap77/lic_snap77.39.07.bmp,77,39,07,173,538,168,178,488,588
./snap77/lic_snap77.39.07.bmp,77,39,07,204,532,199,209,482,582
./snap77/lic_snap77.39.07.bmp,77,39,07,228,543,223,233,493,593
./snap77/lic_snap77.40.07.bmp,77,40,07,228,543,223,233,493,593
./snap77/lic_snap77.40.07.bmp,77,40,07,202,536,197,207,486,586
./snap77/lic_snap77.40.07.bmp,77,40,07,174,545,169,179,495,595
./snap77/lic_snap77.40.07.bmp,77,40,07,141,543,136,146,493,593
./snap77/lic_snap77.40.07.bmp,77,40,07,104,534,99,109,484,584
./snap77/lic_snap77.40.07.bmp,77,40,07,79,541,74,84,491,591
./snap77/lic_snap77.40.07.bmp,77,40,07,53,548,48,58,498,598
./snap77/lic_snap77.40.07.bmp,77,40,07,25,532,20,30,482,582
./snap77/lic_snap77.41.07.bmp,77,41,07,25,532,20,30,482,582
./snap77/lic_snap77.41.07.bmp,77,41,07,54,541,49,59,491,591
./snap77/lic_snap77.41.07.bmp,77,41,07,79,534,74,84,484,584
./snap77/lic_snap77.41.07.bmp,77,41,07,103,527,98,108,477,577
./snap77/lic_snap77.41.07.bmp,77,41,07,139,538,134,144,488,588
./snap77/lic_snap77.41.07.bmp,77,41,07,173,547,168,178,497,597
./snap77/lic_snap77.41.07.bmp,77,41,07,202,520,197,207,470,570
./snap77/lic_snap77.41.07.bmp,77,41,07,228,550,223,233,500,600
./snap77/lic_snap77.42.07.bmp,77,42,07,228,550,223,233,500,600
./snap77/lic_snap77.42.07.bmp,77,42,07,202,529,197,207,479,579
./snap77/lic_snap77.42.07.bmp,77,42,07,175,541,170,180,491,591
./snap77/lic_snap77.42.07.bmp,77,42,07,103,536,98,108,486,586
./snap77/lic_snap77.42.07.bmp,77,42,07,80,538,75,85,488,588
./snap77/lic_snap77.42.07.bmp,77,42,07,53,538,48,58,488,588
./snap77/lic_snap77.42.07.bmp,77,42,07,25,529,20,30,479,579
./snap77/lic_snap77.43.07.bmp,77,43,07,25,529,20,30,479,579
./snap77/lic_snap77.43.07.bmp,77,43,07,53,538,48,58,488,588
./snap77/lic_snap77.43.07.bmp,77,43,07,79,538,74,84,488,588
./snap77/lic_snap77.43.07.bmp,77,43,07,103,536,98,108,486,586
./snap77/lic_snap77.43.07.bmp,77,43,07,173,536,168,178,486,586
./snap77/lic_snap77.43.07.bmp,77,43,07,202,527,197,207,477,577
./snap77/lic_snap77.43.07.bmp,77,43,07,228,547,223,233,497,597
./snap77/lic_snap77.43.07.bmp,77,43,07,140,536,135,145,486,586
./snap77/lic_snap77.44.07.bmp,77,44,07,25,538,20,30,488,588
./snap77/lic_snap77.44.07.bmp,77,44,07,53,539,48,58,489,589
./snap77/lic_snap77.44.07.bmp,77,44,07,80,534,75,85,484,584
./snap77/lic_snap77.44.07.bmp,77,44,07,103,534,98,108,484,584
./snap77/lic_snap77.44.07.bmp,77,44,07,137,534,132,142,484,584
./snap77/lic_snap77.44.07.bmp,77,44,07,174,541,169,179,491,591
./snap77/lic_snap77.44.07.bmp,77,44,07,202,529,197,207,479,579
./snap77/lic_snap77.44.07.bmp,77,44,07,229,548,224,234,498,598
./snap77/lic_snap77.45.07.bmp,77,45,07,229,548,224,234,498,598
./snap77/lic_snap77.45.07.bmp,77,45,07,202,534,197,207,484,584
./snap77/lic_snap77.45.07.bmp,77,45,07,175,539,170,180,489,589
./snap77/lic_snap77.45.07.bmp,77,45,07,138,538,133,143,488,588
./snap77/lic_snap77.45.07.bmp,77,45,07,103,530,98,108,480,580
./snap77/lic_snap77.45.07.bmp,77,45,07,81,538,76,86,488,588
./snap77/lic_snap77.45.07.bmp,77,45,07,53,545,48,58,495,595
./snap77/lic_snap77.45.07.bmp,77,45,07,26,536,21,31,486,586
./snap77/lic_snap77.46.07.bmp,77,46,07,26,536,21,31,486,586
./snap77/lic_snap77.46.07.bmp,77,46,07,54,547,49,59,497,597
./snap77/lic_snap77.46.07.bmp,77,46,07,80,539,75,85,489,589
./snap77/lic_snap77.46.07.bmp,77,46,07,103,530,98,108,480,580
./snap77/lic_snap77.46.07.bmp,77,46,07,138,530,133,143,480,580
./snap77/lic_snap77.46.07.bmp,77,46,07,172,539,167,177,489,589
./snap77/lic_snap77.46.07.bmp,77,46,07,201,525,196,206,475,575
./snap77/lic_snap77.46.07.bmp,77,46,07,228,541,223,233,491,591
./snap77/lic_snap77.47.07.bmp,77,47,07,228,541,223,233,491,591
./snap77/lic_snap77.47.07.bmp,77,47,07,202,529,197,207,479,579
./snap77/lic_snap77.47.07.bmp,77,47,07,175,538,170,180,488,588
./snap77/lic_snap77.47.07.bmp,77,47,07,136,536,131,141,486,586
./snap77/lic_snap77.47.07.bmp,77,47,07,104,536,99,109,486,586
./snap77/lic_snap77.47.07.bmp,77,47,07,80,530,75,85,480,580
./snap77/lic_snap77.47.07.bmp,77,47,07,53,536,48,58,486,586
./snap77/lic_snap77.47.07.bmp,77,47,07,25,527,20,30,477,577
./snap77/lic_snap77.48.07.bmp,77,48,07,25,527,20,30,477,577
./snap77/lic_snap77.48.07.bmp,77,48,07,54,539,49,59,489,589
./snap77/lic_snap77.48.07.bmp,77,48,07,80,532,75,85,482,582
./snap77/lic_snap77.48.07.bmp,77,48,07,103,534,98,108,484,584
./snap77/lic_snap77.48.07.bmp,77,48,07,137,534,132,142,484,584
./snap77/lic_snap77.48.07.bmp,77,48,07,173,534,168,178,484,584
./snap77/lic_snap77.48.07.bmp,77,48,07,202,523,197,207,473,573
./snap77/lic_snap77.48.07.bmp,77,48,07,229,545,224,234,495,595
./snap77/lic_snap77.49.07.bmp,77,49,07,229,545,224,234,495,595
./snap77/lic_snap77.49.07.bmp,77,49,07,202,530,197,207,480,580
./snap77/lic_snap77.49.07.bmp,77,49,07,174,539,169,179,489,589
./snap77/lic_snap77.49.07.bmp,77,49,07,140,538,135,145,488,588
./snap77/lic_snap77.49.07.bmp,77,49,07,103,525,98,108,475,575
./snap77/lic_snap77.49.07.bmp,77,49,07,80,543,75,85,493,593
./snap77/lic_snap77.49.07.bmp,77,49,07,53,536,48,58,486,586
./snap77/lic_snap77.49.07.bmp,77,49,07,25,527,20,30,477,577
./snap77/lic_snap77.50.07.bmp,77,50,07,25,527,20,30,477,577
./snap77/lic_snap77.50.07.bmp,77,50,07,54,541,49,59,491,591
./snap77/lic_snap77.50.07.bmp,77,50,07,80,532,75,85,482,582
./snap77/lic_snap77.50.07.bmp,77,50,07,103,534,98,108,484,584
./snap77/lic_snap77.50.07.bmp,77,50,07,136,534,131,141,484,584
./snap77/lic_snap77.50.07.bmp,77,50,07,174,539,169,179,489,589
./snap77/lic_snap77.50.07.bmp,77,50,07,202,532,197,207,482,582
./snap77/lic_snap77.50.07.bmp,77,50,07,228,552,223,233,502,602
./snap77/lic_snap77.51.07.bmp,77,51,07,228,552,223,233,502,602
./snap77/lic_snap77.51.07.bmp,77,51,07,202,532,197,207,482,582
./snap77/lic_snap77.51.07.bmp,77,51,07,174,538,169,179,488,588
./snap77/lic_snap77.51.07.bmp,77,51,07,138,536,133,143,486,586
./snap77/lic_snap77.51.07.bmp,77,51,07,103,532,98,108,482,582
./snap77/lic_snap77.51.07.bmp,77,51,07,80,536,75,85,486,586
./snap77/lic_snap77.51.07.bmp,77,51,07,53,538,48,58,488,588
./snap77/lic_snap77.51.07.bmp,77,51,07,26,527,21,31,477,577
./snap77/lic_snap77.52.07.bmp,77,52,07,26,527,21,31,477,577
./snap77/lic_snap77.52.07.bmp,77,52,07,53,539,48,58,489,589
./snap77/lic_snap77.52.07.bmp,77,52,07,80,534,75,85,484,584
./snap77/lic_snap77.52.07.bmp,77,52,07,103,538,98,108,488,588
./snap77/lic_snap77.52.07.bmp,77,52,07,139,538,134,144,488,588
./snap77/lic_snap77.52.07.bmp,77,52,07,172,539,167,177,489,589
./snap77/lic_snap77.52.07.bmp,77,52,07,203,530,198,208,480,580
./snap77/lic_snap77.52.07.bmp,77,52,07,228,543,223,233,493,593
./snap77/lic_snap77.53.07.bmp,77,53,07,228,543,223,233,493,593
./snap77/lic_snap77.53.07.bmp,77,53,07,202,532,197,207,482,582
./snap77/lic_snap77.53.07.bmp,77,53,07,174,538,169,179,488,588
./snap77/lic_snap77.53.07.bmp,77,53,07,138,534,133,143,484,584
./snap77/lic_snap77.53.07.bmp,77,53,07,104,538,99,109,488,588
./snap77/lic_snap77.53.07.bmp,77,53,07,80,534,75,85,484,584
./snap77/lic_snap77.53.07.bmp,77,53,07,55,541,50,60,491,591
./snap77/lic_snap77.53.07.bmp,77,53,07,26,532,21,31,482,582
./snap77/lic_snap77.54.07.bmp,77,54,07,26,532,21,31,482,582
./snap77/lic_snap77.54.07.bmp,77,54,07,53,538,48,58,488,588
./snap77/lic_snap77.54.07.bmp,77,54,07,79,530,74,84,480,580
./snap77/lic_snap77.54.07.bmp,77,54,07,104,534,99,109,484,584
./snap77/lic_snap77.54.07.bmp,77,54,07,138,529,133,143,479,579
./snap77/lic_snap77.54.07.bmp,77,54,07,174,538,169,179,488,588
./snap77/lic_snap77.54.07.bmp,77,54,07,202,529,197,207,479,579
./snap77/lic_snap77.54.07.bmp,77,54,07,228,547,223,233,497,597
./snap77/lic_snap77.55.07.bmp,77,55,07,228,547,223,233,497,597
./snap77/lic_snap77.55.07.bmp,77,55,07,204,523,199,209,473,573
./snap77/lic_snap77.55.07.bmp,77,55,07,174,536,169,179,486,586
./snap77/lic_snap77.55.07.bmp,77,55,07,137,527,132,142,477,577
./snap77/lic_snap77.55.07.bmp,77,55,07,104,532,99,109,482,582
./snap77/lic_snap77.55.07.bmp,77,55,07,80,539,75,85,489,589
./snap77/lic_snap77.55.07.bmp,77,55,07,53,543,48,58,493,593
./snap77/lic_snap77.55.07.bmp,77,55,07,25,530,20,30,480,580
./snap77/lic_snap77.56.07.bmp,77,56,07,25,530,20,30,480,580
./snap77/lic_snap77.56.07.bmp,77,56,07,53,541,48,58,491,591
./snap77/lic_snap77.56.07.bmp,77,56,07,80,532,75,85,482,582
./snap77/lic_snap77.56.07.bmp,77,56,07,103,532,98,108,482,582
./snap77/lic_snap77.56.07.bmp,77,56,07,139,536,134,144,486,586
./snap77/lic_snap77.56.07.bmp,77,56,07,174,536,169,179,486,586
./snap77/lic_snap77.56.07.bmp,77,56,07,202,530,197,207,480,580
./snap77/lic_snap77.56.07.bmp,77,56,07,228,547,223,233,497,597
./snap77/lic_snap77.57.07.bmp,77,57,07,228,547,223,233,497,597
./snap77/lic_snap77.57.07.bmp,77,57,07,202,527,197,207,477,577
./snap77/lic_snap77.57.07.bmp,77,57,07,175,541,170,180,491,591
./snap77/lic_snap77.57.07.bmp,77,57,07,140,536,135,145,486,586
./snap77/lic_snap77.57.07.bmp,77,57,07,104,530,99,109,480,580
./snap77/lic_snap77.57.07.bmp,77,57,07,79,538,74,84,488,588
./snap77/lic_snap77.57.07.bmp,77,57,07,53,543,48,58,493,593
./snap77/lic_snap77.57.07.bmp,77,57,07,25,529,20,30,479,579
./snap77/lic_snap77.58.07.bmp,77,58,07,25,529,20,30,479,579
./snap77/lic_snap77.58.07.bmp,77,58,07,54,538,49,59,488,588
./snap77/lic_snap77.58.07.bmp,77,58,07,79,530,74,84,480,580
./snap77/lic_snap77.58.07.bmp,77,58,07,104,534,99,109,484,584
./snap77/lic_snap77.58.07.bmp,77,58,07,139,532,134,144,482,582
./snap77/lic_snap77.58.07.bmp,77,58,07,173,543,168,178,493,593
./snap77/lic_snap77.58.07.bmp,77,58,07,204,534,199,209,484,584
./snap77/lic_snap77.58.07.bmp,77,58,07,229,550,224,234,500,600
./snap77/lic_snap77.59.07.bmp,77,59,07,229,550,224,234,500,600
./snap77/lic_snap77.59.07.bmp,77,59,07,203,527,198,208,477,577
./snap77/lic_snap77.59.07.bmp,77,59,07,175,534,170,180,484,584
./snap77/lic_snap77.59.07.bmp,77,59,07,138,529,133,143,479,579
./snap77/lic_snap77.59.07.bmp,77,59,07,103,532,98,108,482,582
./snap77/lic_snap77.59.07.bmp,77,59,07,80,530,75,85,480,580
./snap77/lic_snap77.59.07.bmp,77,59,07,53,534,48,58,484,584
./snap77/lic_snap77.59.07.bmp,77,59,07,26,532,21,31,482,582
./snap77/lic_snap77.60.07.bmp,77,60,07,26,532,21,31,482,582
./snap77/lic_snap77.60.07.bmp,77,60,07,53,538,48,58,488,588
./snap77/lic_snap77.60.07.bmp,77,60,07,79,536,74,84,486,586
./snap77/lic_snap77.60.07.bmp,77,60,07,104,530,99,109,480,580
./snap77/lic_snap77.60.07.bmp,77,60,07,136,538,131,141,488,588
./snap77/lic_snap77.60.07.bmp,77,60,07,174,538,169,179,488,588
./snap77/lic_snap77.60.07.bmp,77,60,07,202,527,197,207,477,577
./snap77/lic_snap77.60.07.bmp,77,60,07,229,548,224,234,498,598
./snap77/lic_snap77.61.07.bmp,77,61,07,229,548,224,234,498,598
./snap77/lic_snap77.61.07.bmp,77,61,07,203,529,198,208,479,579
./snap77/lic_snap77.61.07.bmp,77,61,07,174,538,169,179,488,588
./snap77/lic_snap77.61.07.bmp,77,61,07,138,538,133,143,488,588
./snap77/lic_snap77.61.07.bmp,77,61,07,104,534,99,109,484,584
./snap77/lic_snap77.61.07.bmp,77,61,07,80,527,75,85,477,577
./snap77/lic_snap77.61.07.bmp,77,61,07,53,539,48,58,489,589
./snap77/lic_snap77.61.07.bmp,77,61,07,26,530,21,31,480,580
./snap77/lic_snap77.01.08.bmp,77,01,08,26,530,21,31,480,580
./snap77/lic_snap77.01.08.bmp,77,01,08,53,534,48,58,484,584
./snap77/lic_snap77.01.08.bmp,77,01,08,80,529,75,85,479,579
./snap77/lic_snap77.01.08.bmp,77,01,08,103,536,98,108,486,586
./snap77/lic_snap77.01.08.bmp,77,01,08,137,530,132,142,480,580
./snap77/lic_snap77.01.08.bmp,77,01,08,174,545,169,179,495,595
./snap77/lic_snap77.01.08.bmp,77,01,08,202,529,197,207,479,579
./snap77/lic_snap77.01.08.bmp,77,01,08,229,541,224,234,491,591
./snap77/lic_snap77.02.08.bmp,77,02,08,229,541,224,234,491,591
./snap77/lic_snap77.02.08.bmp,77,02,08,204,523,199,209,473,573
./snap77/lic_snap77.02.08.bmp,77,02,08,174,538,169,179,488,588
./snap77/lic_snap77.02.08.bmp,77,02,08,138,536,133,143,486,586
./snap77/lic_snap77.02.08.bmp,77,02,08,102,536,97,107,486,586
./snap77/lic_snap77.02.08.bmp,77,02,08,80,532,75,85,482,582
./snap77/lic_snap77.02.08.bmp,77,02,08,53,534,48,58,484,584
./snap77/lic_snap77.02.08.bmp,77,02,08,25,529,20,30,479,579
./snap77/lic_snap77.03.08.bmp,77,03,08,25,529,20,30,479,579
./snap77/lic_snap77.03.08.bmp,77,03,08,53,536,48,58,486,586
./snap77/lic_snap77.03.08.bmp,77,03,08,80,536,75,85,486,586
./snap77/lic_snap77.03.08.bmp,77,03,08,104,527,99,109,477,577
./snap77/lic_snap77.03.08.bmp,77,03,08,137,527,132,142,477,577
./snap77/lic_snap77.03.08.bmp,77,03,08,174,541,169,179,491,591
./snap77/lic_snap77.03.08.bmp,77,03,08,203,529,198,208,479,579
./snap77/lic_snap77.03.08.bmp,77,03,08,227,545,222,232,495,595
./snap77/lic_snap77.04.08.bmp,77,04,08,227,545,222,232,495,595
./snap77/lic_snap77.04.08.bmp,77,04,08,203,523,198,208,473,573
./snap77/lic_snap77.04.08.bmp,77,04,08,174,536,169,179,486,586
./snap77/lic_snap77.04.08.bmp,77,04,08,139,527,134,144,477,577
./snap77/lic_snap77.04.08.bmp,77,04,08,104,536,99,109,486,586
./snap77/lic_snap77.04.08.bmp,77,04,08,79,536,74,84,486,586
./snap77/lic_snap77.04.08.bmp,77,04,08,54,538,49,59,488,588
./snap77/lic_snap77.04.08.bmp,77,04,08,26,532,21,31,482,582
./snap77/lic_snap77.05.08.bmp,77,05,08,26,532,21,31,482,582
./snap77/lic_snap77.05.08.bmp,77,05,08,52,539,47,57,489,589
./snap77/lic_snap77.05.08.bmp,77,05,08,79,536,74,84,486,586
./snap77/lic_snap77.05.08.bmp,77,05,08,103,534,98,108,484,584
./snap77/lic_snap77.05.08.bmp,77,05,08,139,538,134,144,488,588
./snap77/lic_snap77.05.08.bmp,77,05,08,174,536,169,179,486,586
./snap77/lic_snap77.05.08.bmp,77,05,08,202,527,197,207,477,577
./snap77/lic_snap77.05.08.bmp,77,05,08,227,550,222,232,500,600
./snap77/lic_snap77.06.08.bmp,77,06,08,227,550,222,232,500,600
./snap77/lic_snap77.06.08.bmp,77,06,08,202,527,197,207,477,577
./snap77/lic_snap77.06.08.bmp,77,06,08,175,527,170,180,477,577
./snap77/lic_snap77.06.08.bmp,77,06,08,137,532,132,142,482,582
./snap77/lic_snap77.06.08.bmp,77,06,08,103,536,98,108,486,586
./snap77/lic_snap77.06.08.bmp,77,06,08,79,539,74,84,489,589
./snap77/lic_snap77.06.08.bmp,77,06,08,53,541,48,58,491,591
./snap77/lic_snap77.06.08.bmp,77,06,08,25,525,20,30,475,575
./snap77/lic_snap77.07.08.bmp,77,07,08,25,525,20,30,475,575
./snap77/lic_snap77.07.08.bmp,77,07,08,53,536,48,58,486,586
./snap77/lic_snap77.07.08.bmp,77,07,08,78,536,73,83,486,586
./snap77/lic_snap77.07.08.bmp,77,07,08,103,534,98,108,484,584
./snap77/lic_snap77.07.08.bmp,77,07,08,136,539,131,141,489,589
./snap77/lic_snap77.07.08.bmp,77,07,08,174,539,169,179,489,589
./snap77/lic_snap77.07.08.bmp,77,07,08,203,527,198,208,477,577
./snap77/lic_snap77.07.08.bmp,77,07,08,227,554,222,232,504,604
./snap77/lic_snap77.08.08.bmp,77,08,08,227,554,222,232,504,604
./snap77/lic_snap77.08.08.bmp,77,08,08,202,525,197,207,475,575
./snap77/lic_snap77.08.08.bmp,77,08,08,174,536,169,179,486,586
./snap77/lic_snap77.08.08.bmp,77,08,08,137,529,132,142,479,579
./snap77/lic_snap77.08.08.bmp,77,08,08,103,530,98,108,480,580
./snap77/lic_snap77.08.08.bmp,77,08,08,80,534,75,85,484,584
./snap77/lic_snap77.08.08.bmp,77,08,08,53,534,48,58,484,584
./snap77/lic_snap77.08.08.bmp,77,08,08,25,525,20,30,475,575
./snap77/lic_snap77.09.08.bmp,77,09,08,25,525,20,30,475,575
./snap77/lic_snap77.09.08.bmp,77,09,08,54,530,49,59,480,580
./snap77/lic_snap77.09.08.bmp,77,09,08,79,532,74,84,482,582
./snap77/lic_snap77.09.08.bmp,77,09,08,106,543,101,111,493,593
./snap77/lic_snap77.09.08.bmp,77,09,08,138,532,133,143,482,582
./snap77/lic_snap77.09.08.bmp,77,09,08,174,534,169,179,484,584
./snap77/lic_snap77.09.08.bmp,77,09,08,202,514,197,207,464,564
./snap77/lic_snap77.09.08.bmp,77,09,08,228,547,223,233,497,597
./snap77/lic_snap77.10.08.bmp,77,10,08,228,547,223,233,497,597
./snap77/lic_snap77.10.08.bmp,77,10,08,202,518,197,207,468,568
./snap77/lic_snap77.10.08.bmp,77,10,08,174,534,169,179,484,584
./snap77/lic_snap77.10.08.bmp,77,10,08,141,529,136,146,479,579
./snap77/lic_snap77.10.08.bmp,77,10,08,103,527,98,108,477,577
./snap77/lic_snap77.10.08.bmp,77,10,08,79,529,74,84,479,579
./snap77/lic_snap77.10.08.bmp,77,10,08,53,534,48,58,484,584
./snap77/lic_snap77.10.08.bmp,77,10,08,27,534,22,32,484,584
./snap77/lic_snap77.11.08.bmp,77,11,08,27,534,22,32,484,584
./snap77/lic_snap77.11.08.bmp,77,11,08,53,539,48,58,489,589
./snap77/lic_snap77.11.08.bmp,77,11,08,79,538,74,84,488,588
./snap77/lic_snap77.11.08.bmp,77,11,08,103,536,98,108,486,586
./snap77/lic_snap77.11.08.bmp,77,11,08,137,536,132,142,486,586
./snap77/lic_snap77.11.08.bmp,77,11,08,175,541,170,180,491,591
./snap77/lic_snap77.11.08.bmp,77,11,08,204,527,199,209,477,577
./snap77/lic_snap77.11.08.bmp,77,11,08,229,554,224,234,504,604
./snap77/lic_snap77.12.08.bmp,77,12,08,229,554,224,234,504,604
./snap77/lic_snap77.12.08.bmp,77,12,08,202,525,197,207,475,575
./snap77/lic_snap77.12.08.bmp,77,12,08,175,539,170,180,489,589
./snap77/lic_snap77.12.08.bmp,77,12,08,138,532,133,143,482,582
./snap77/lic_snap77.12.08.bmp,77,12,08,104,536,99,109,486,586
./snap77/lic_snap77.12.08.bmp,77,12,08,80,534,75,85,484,584
./snap77/lic_snap77.12.08.bmp,77,12,08,54,538,49,59,488,588
./snap77/lic_snap77.12.08.bmp,77,12,08,25,532,20,30,482,582
./snap77/lic_snap77.13.08.bmp,77,13,08,25,532,20,30,482,582
./snap77/lic_snap77.13.08.bmp,77,13,08,53,538,48,58,488,588
./snap77/lic_snap77.13.08.bmp,77,13,08,80,536,75,85,486,586
./snap77/lic_snap77.13.08.bmp,77,13,08,104,532,99,109,482,582
./snap77/lic_snap77.13.08.bmp,77,13,08,137,536,132,142,486,586
./snap77/lic_snap77.13.08.bmp,77,13,08,173,538,168,178,488,588
./snap77/lic_snap77.13.08.bmp,77,13,08,202,529,197,207,479,579
./snap77/lic_snap77.13.08.bmp,77,13,08,228,556,223,233,506,606
./snap77/lic_snap77.14.08.bmp,77,14,08,228,556,223,233,506,606
./snap77/lic_snap77.14.08.bmp,77,14,08,204,523,199,209,473,573
./snap77/lic_snap77.14.08.bmp,77,14,08,173,539,168,178,489,589
./snap77/lic_snap77.14.08.bmp,77,14,08,138,536,133,143,486,586
./snap77/lic_snap77.14.08.bmp,77,14,08,105,534,100,110,484,584
./snap77/lic_snap77.14.08.bmp,77,14,08,80,529,75,85,479,579
./snap77/lic_snap77.14.08.bmp,77,14,08,53,539,48,58,489,589
./snap77/lic_snap77.14.08.bmp,77,14,08,26,530,21,31,480,580
./snap77/lic_snap77.15.08.bmp,77,15,08,26,530,21,31,480,580
./snap77/lic_snap77.15.08.bmp,77,15,08,53,538,48,58,488,588
./snap77/lic_snap77.15.08.bmp,77,15,08,78,534,73,83,484,584
./snap77/lic_snap77.15.08.bmp,77,15,08,104,530,99,109,480,580
./snap77/lic_snap77.15.08.bmp,77,15,08,138,534,133,143,484,584
./snap77/lic_snap77.15.08.bmp,77,15,08,175,532,170,180,482,582
./snap77/lic_snap77.15.08.bmp,77,15,08,203,520,198,208,470,570
./snap77/lic_snap77.15.08.bmp,77,15,08,228,548,223,233,498,598
./snap77/lic_snap77.16.08.bmp,77,16,08,228,548,223,233,498,598
./snap77/lic_snap77.16.08.bmp,77,16,08,202,527,197,207,477,577
./snap77/lic_snap77.16.08.bmp,77,16,08,174,543,169,179,493,593
./snap77/lic_snap77.16.08.bmp,77,16,08,138,529,133,143,479,579
./snap77/lic_snap77.16.08.bmp,77,16,08,103,532,98,108,482,582
./snap77/lic_snap77.16.08.bmp,77,16,08,80,527,75,85,477,577
./snap77/lic_snap77.16.08.bmp,77,16,08,53,538,48,58,488,588
./snap77/lic_snap77.16.08.bmp,77,16,08,25,523,20,30,473,573
./snap77/lic_snap77.17.08.bmp,77,17,08,25,523,20,30,473,573
