snappath,dataset,para,job,centerx,centery,xlow,xup,ylow,yup
./snap77/lic_snap77.04.08.bmp,77,04,08,67,556,62,72,506,606
./snap77/lic_snap77.04.08.bmp,77,04,08,40,561,35,45,511,611
./snap77/lic_snap77.04.08.bmp,77,04,08,11,548,6,16,498,598
./snap77/lic_snap77.05.08.bmp,77,05,08,11,548,6,16,498,598
./snap77/lic_snap77.05.08.bmp,77,05,08,40,557,35,45,507,607
./snap77/lic_snap77.05.08.bmp,77,05,08,66,557,61,71,507,607
./snap77/lic_snap77.05.08.bmp,77,05,08,92,539,87,97,489,589
./snap77/lic_snap77.05.08.bmp,77,05,08,120,568,115,125,518,618
./snap77/lic_snap77.05.08.bmp,77,05,08,188,547,183,193,497,597
./snap77/lic_snap77.05.08.bmp,77,05,08,217,548,212,222,498,598
./snap77/lic_snap77.05.08.bmp,77,05,08,241,556,236,246,506,606
./snap77/lic_snap77.06.08.bmp,77,06,08,241,556,236,246,506,606
./snap77/lic_snap77.06.08.bmp,77,06,08,217,545,212,222,495,595
./snap77/lic_snap77.06.08.bmp,77,06,08,188,565,183,193,515,615
./snap77/lic_snap77.06.08.bmp,77,06,08,120,565,115,125,515,615
./snap77/lic_snap77.06.08.bmp,77,06,08,91,534,86,96,484,584
./snap77/lic_snap77.06.08.bmp,77,06,08,66,556,61,71,506,606
./snap77/lic_snap77.06.08.bmp,77,06,08,40,563,35,45,513,613
./snap77/lic_snap77.06.08.bmp,77,06,08,10,543,5,15,493,593
./snap77/lic_snap77.07.08.bmp,77,07,08,10,543,5,15,493,593
./snap77/lic_snap77.07.08.bmp,77,07,08,40,552,35,45,502,602
./snap77/lic_snap77.07.08.bmp,77,07,08,66,554,61,71,504,604
./snap77/lic_snap77.07.08.bmp,77,07,08,93,530,88,98,480,580
./snap77/lic_snap77.07.08.bmp,77,07,08,187,547,182,192,497,597
./snap77/lic_snap77.07.08.bmp,77,07,08,216,548,211,221,498,598
./snap77/lic_snap77.07.08.bmp,77,07,08,241,554,236,246,504,604
./snap77/lic_snap77.08.08.bmp,77,08,08,241,554,236,246,504,604
./snap77/lic_snap77.08.08.bmp,77,08,08,217,548,212,222,498,598
./snap77/lic_snap77.08.08.bmp,77,08,08,188,545,183,193,495,595
./snap77/lic_snap77.08.08.bmp,77,08,08,118,565,113,123,515,615
./snap77/lic_snap77.08.08.bmp,77,08,08,92,534,87,97,484,584
./snap77/lic_snap77.08.08.bmp,77,08,08,68,552,63,73,502,602
./snap77/lic_snap77.08.08.bmp,77,08,08,40,561,35,45,511,611
./snap77/lic_snap77.08.08.bmp,77,08,08,10,550,5,15,500,600
./snap77/lic_snap77.09.08.bmp,77,09,08,10,550,5,15,500,600
./snap77/lic_snap77.09.08.bmp,77,09,08,40,566,35,45,516,616
./snap77/lic_snap77.09.08.bmp,77,09,08,65,554,60,70,504,604
./snap77/lic_snap77.09.08.bmp,77,09,08,92,536,87,97,486,586
./snap77/lic_snap77.09.08.bmp,77,09,08,121,565,116,126,515,615
./snap77/lic_snap77.09.08.bmp,77,09,08,188,547,183,193,497,597
./snap77/lic_snap77.09.08.bmp,77,09,08,217,548,212,222,498,598
./snap77/lic_snap77.09.08.bmp,77,09,08,241,550,236,246,500,600
./snap77/lic_snap77.10.08.bmp,77,10,08,241,550,236,246,500,600
./snap77/lic_snap77.10.08.bmp,77,10,08,217,548,212,222,498,598
./snap77/lic_snap77.10.08.bmp,77,10,08,188,545,183,193,495,595
./snap77/lic_snap77.10.08.bmp,77,10,08,121,565,116,126,515,615
./snap77/lic_snap77.10.08.bmp,77,10,08,92,536,87,97,486,586
./snap77/lic_snap77.10.08.bmp,77,10,08,67,559,62,72,509,609
./snap77/lic_snap77.10.08.bmp,77,10,08,39,552,34,44,502,602
./snap77/lic_snap77.10.08.bmp,77,10,08,12,547,7,17,497,597
./snap77/lic_snap77.11.08.bmp,77,11,08,12,547,7,17,497,597
./snap77/lic_snap77.11.08.bmp,77,11,08,39,556,34,44,506,606
./snap77/lic_snap77.11.08.bmp,77,11,08,66,554,61,71,504,604
./snap77/lic_snap77.11.08.bmp,77,11,08,92,534,87,97,484,584
./snap77/lic_snap77.11.08.bmp,77,11,08,123,559,118,128,509,609
./snap77/lic_snap77.11.08.bmp,77,11,08,188,547,183,193,497,597
./snap77/lic_snap77.11.08.bmp,77,11,08,217,550,212,222,500,600
./snap77/lic_snap77.11.08.bmp,77,11,08,241,556,236,246,506,606
./snap77/lic_snap77.12.08.bmp,77,12,08,12,547,7,17,497,597
./snap77/lic_snap77.12.08.bmp,77,12,08,40,563,35,45,513,613
./snap77/lic_snap77.12.08.bmp,77,12,08,66,559,61,71,509,609
./snap77/lic_snap77.12.08.bmp,77,12,08,92,534,87,97,484,584
./snap77/lic_snap77.12.08.bmp,77,12,08,121,563,116,126,513,613
./snap77/lic_snap77.12.08.bmp,77,12,08,161,547,156,166,497,597
./snap77/lic_snap77.12.08.bmp,77,12,08,188,550,183,193,500,600
./snap77/lic_snap77.12.08.bmp,77,12,08,217,545,212,222,495,595
./snap77/lic_snap77.12.08.bmp,77,12,08,242,554,237,247,504,604
./snap77/lic_snap77.14.08.bmp,77,14,08,242,554,237,247,504,604
./snap77/lic_snap77.14.08.bmp,77,14,08,217,547,212,222,497,597
./snap77/lic_snap77.14.08.bmp,77,14,08,189,548,184,194,498,598
./snap77/lic_snap77.14.08.bmp,77,14,08,161,547,156,166,497,597
./snap77/lic_snap77.14.08.bmp,77,14,08,120,563,115,125,513,613
./snap77/lic_snap77.14.08.bmp,77,14,08,92,536,87,97,486,586
./snap77/lic_snap77.14.08.bmp,77,14,08,67,556,62,72,506,606
./snap77/lic_snap77.14.08.bmp,77,14,08,40,557,35,45,507,607
./snap77/lic_snap77.14.08.bmp,77,14,08,11,554,6,16,504,604
./snap77/lic_snap77.15.08.bmp,77,15,08,11,554,6,16,504,604
./snap77/lic_snap77.15.08.bmp,77,15,08,40,554,35,45,504,604
./snap77/lic_snap77.15.08.bmp,77,15,08,66,561,61,71,511,611
./snap77/lic_snap77.15.08.bmp,77,15,08,92,532,87,97,482,582
./snap77/lic_snap77.15.08.bmp,77,15,08,118,561,113,123,511,611
./snap77/lic_snap77.15.08.bmp,77,15,08,187,545,182,192,495,595
./snap77/lic_snap77.15.08.bmp,77,15,08,217,547,212,222,497,597
./snap77/lic_snap77.15.08.bmp,77,15,08,241,556,236,246,506,606
./snap77/lic_snap77.16.08.bmp,77,16,08,241,556,236,246,506,606
./snap77/lic_snap77.16.08.bmp,77,16,08,217,550,212,222,500,600
./snap77/lic_snap77.16.08.bmp,77,16,08,187,550,182,192,500,600
./snap77/lic_snap77.16.08.bmp,77,16,08,120,563,115,125,513,613
./snap77/lic_snap77.16.08.bmp,77,16,08,93,536,88,98,486,586
./snap77/lic_snap77.16.08.bmp,77,16,08,67,561,62,72,511,611
./snap77/lic_snap77.16.08.bmp,77,16,08,39,563,34,44,513,613
./snap77/lic_snap77.16.08.bmp,77,16,08,11,548,6,16,498,598
./snap77/lic_snap77.17.08.bmp,77,17,08,11,548,6,16,498,598
./snap77/lic_snap77.17.08.bmp,77,17,08,40,559,35,45,509,609
./snap77/lic_snap77.17.08.bmp,77,17,08,67,556,62,72,506,606
./snap77/lic_snap77.17.08.bmp,77,17,08,92,536,87,97,486,586
./snap77/lic_snap77.17.08.bmp,77,17,08,119,565,114,124,515,615
./snap77/lic_snap77.17.08.bmp,77,17,08,158,539,153,163,489,589
./snap77/lic_snap77.17.08.bmp,77,17,08,187,550,182,192,500,600
./snap77/lic_snap77.17.08.bmp,77,17,08,217,552,212,222,502,602
./snap77/lic_snap77.17.08.bmp,77,17,08,242,554,237,247,504,604
./snap77/lic_snap77.18.08.bmp,77,18,08,242,554,237,247,504,604
./snap77/lic_snap77.18.08.bmp,77,18,08,216,548,211,221,498,598
./snap77/lic_snap77.18.08.bmp,77,18,08,188,547,183,193,497,597
./snap77/lic_snap77.18.08.bmp,77,18,08,161,543,156,166,493,593
./snap77/lic_snap77.18.08.bmp,77,18,08,119,570,114,124,520,620
./snap77/lic_snap77.18.08.bmp,77,18,08,92,538,87,97,488,588
./snap77/lic_snap77.18.08.bmp,77,18,08,67,556,62,72,506,606
./snap77/lic_snap77.18.08.bmp,77,18,08,40,559,35,45,509,609
./snap77/lic_snap77.18.08.bmp,77,18,08,12,554,7,17,504,604
./snap77/lic_snap77.19.08.bmp,77,19,08,12,554,7,17,504,604
./snap77/lic_snap77.19.08.bmp,77,19,08,41,557,36,46,507,607
./snap77/lic_snap77.19.08.bmp,77,19,08,66,554,61,71,504,604
./snap77/lic_snap77.19.08.bmp,77,19,08,92,539,87,97,489,589
./snap77/lic_snap77.19.08.bmp,77,19,08,119,565,114,124,515,615
./snap77/lic_snap77.19.08.bmp,77,19,08,160,547,155,165,497,597
./snap77/lic_snap77.19.08.bmp,77,19,08,188,548,183,193,498,598
./snap77/lic_snap77.19.08.bmp,77,19,08,217,554,212,222,504,604
./snap77/lic_snap77.19.08.bmp,77,19,08,242,554,237,247,504,604
./snap77/lic_snap77.20.08.bmp,77,20,08,216,548,211,221,498,598
./snap77/lic_snap77.20.08.bmp,77,20,08,188,545,183,193,495,595
./snap77/lic_snap77.20.08.bmp,77,20,08,160,545,155,165,495,595
./snap77/lic_snap77.20.08.bmp,77,20,08,120,566,115,125,516,616
./snap77/lic_snap77.20.08.bmp,77,20,08,91,534,86,96,484,584
./snap77/lic_snap77.20.08.bmp,77,20,08,68,550,63,73,500,600
./snap77/lic_snap77.20.08.bmp,77,20,08,39,556,34,44,506,606
./snap77/lic_snap77.20.08.bmp,77,20,08,11,556,6,16,506,606
./snap77/lic_snap77.21.08.bmp,77,21,08,11,556,6,16,506,606
./snap77/lic_snap77.21.08.bmp,77,21,08,40,559,35,45,509,609
./snap77/lic_snap77.21.08.bmp,77,21,08,66,561,61,71,511,611
./snap77/lic_snap77.21.08.bmp,77,21,08,92,543,87,97,493,593
./snap77/lic_snap77.21.08.bmp,77,21,08,119,566,114,124,516,616
./snap77/lic_snap77.21.08.bmp,77,21,08,161,545,156,166,495,595
./snap77/lic_snap77.21.08.bmp,77,21,08,187,552,182,192,502,602
./snap77/lic_snap77.21.08.bmp,77,21,08,217,548,212,222,498,598
./snap77/lic_snap77.21.08.bmp,77,21,08,240,563,235,245,513,613
./snap77/lic_snap77.22.08.bmp,77,22,08,240,563,235,245,513,613
./snap77/lic_snap77.22.08.bmp,77,22,08,217,556,212,222,506,606
./snap77/lic_snap77.22.08.bmp,77,22,08,187,547,182,192,497,597
./snap77/lic_snap77.22.08.bmp,77,22,08,161,547,156,166,497,597
./snap77/lic_snap77.22.08.bmp,77,22,08,120,563,115,125,513,613
./snap77/lic_snap77.22.08.bmp,77,22,08,92,539,87,97,489,589
./snap77/lic_snap77.22.08.bmp,77,22,08,66,557,61,71,507,607
./snap77/lic_snap77.22.08.bmp,77,22,08,41,557,36,46,507,607
./snap77/lic_snap77.22.08.bmp,77,22,08,12,554,7,17,504,604
./snap77/lic_snap77.23.08.bmp,77,23,08,12,554,7,17,504,604
./snap77/lic_snap77.23.08.bmp,77,23,08,41,550,36,46,500,600
./snap77/lic_snap77.23.08.bmp,77,23,08,67,556,62,72,506,606
./snap77/lic_snap77.23.08.bmp,77,23,08,93,541,88,98,491,591
./snap77/lic_snap77.23.08.bmp,77,23,08,121,565,116,126,515,615
./snap77/lic_snap77.23.08.bmp,77,23,08,161,548,156,166,498,598
./snap77/lic_snap77.23.08.bmp,77,23,08,188,545,183,193,495,595
./snap77/lic_snap77.23.08.bmp,77,23,08,218,556,213,223,506,606
./snap77/lic_snap77.23.08.bmp,77,23,08,243,554,238,248,504,604
./snap77/lic_snap77.24.08.bmp,77,24,08,243,554,238,248,504,604
./snap77/lic_snap77.24.08.bmp,77,24,08,216,554,211,221,504,604
./snap77/lic_snap77.24.08.bmp,77,24,08,187,554,182,192,504,604
./snap77/lic_snap77.24.08.bmp,77,24,08,158,552,153,163,502,602
./snap77/lic_snap77.24.08.bmp,77,24,08,119,565,114,124,515,615
./snap77/lic_snap77.24.08.bmp,77,24,08,92,538,87,97,488,588
./snap77/lic_snap77.24.08.bmp,77,24,08,66,552,61,71,502,602
./snap77/lic_snap77.24.08.bmp,77,24,08,41,561,36,46,511,611
./snap77/lic_snap77.24.08.bmp,77,24,08,13,556,8,18,506,606
./snap77/lic_snap77.25.08.bmp,77,25,08,13,556,8,18,506,606
./snap77/lic_snap77.25.08.bmp,77,25,08,41,561,36,46,511,611
./snap77/lic_snap77.25.08.bmp,77,25,08,67,554,62,72,504,604
./snap77/lic_snap77.25.08.bmp,77,25,08,91,523,86,96,473,573
./snap77/lic_snap77.25.08.bmp,77,25,08,120,570,115,125,520,620
./snap77/lic_snap77.25.08.bmp,77,25,08,160,547,155,165,497,597
./snap77/lic_snap77.25.08.bmp,77,25,08,187,547,182,192,497,597
./snap77/lic_snap77.25.08.bmp,77,25,08,216,548,211,221,498,598
./snap77/lic_snap77.25.08.bmp,77,25,08,243,559,238,248,509,609
./snap77/lic_snap77.27.08.bmp,77,27,08,241,552,236,246,502,602
./snap77/lic_snap77.27.08.bmp,77,27,08,216,554,211,221,504,604
./snap77/lic_snap77.27.08.bmp,77,27,08,189,554,184,194,504,604
./snap77/lic_snap77.27.08.bmp,77,27,08,162,548,157,167,498,598
./snap77/lic_snap77.27.08.bmp,77,27,08,121,570,116,126,520,620
./snap77/lic_snap77.27.08.bmp,77,27,08,92,538,87,97,488,588
./snap77/lic_snap77.27.08.bmp,77,27,08,67,561,62,72,511,611
./snap77/lic_snap77.27.08.bmp,77,27,08,40,559,35,45,509,609
./snap77/lic_snap77.27.08.bmp,77,27,08,12,543,7,17,493,593
./snap77/lic_snap77.28.08.bmp,77,28,08,12,543,7,17,493,593
./snap77/lic_snap77.28.08.bmp,77,28,08,41,557,36,46,507,607
./snap77/lic_snap77.28.08.bmp,77,28,08,66,552,61,71,502,602
./snap77/lic_snap77.28.08.bmp,77,28,08,92,538,87,97,488,588
./snap77/lic_snap77.28.08.bmp,77,28,08,121,572,116,126,522,622
./snap77/lic_snap77.28.08.bmp,77,28,08,161,543,156,166,493,593
./snap77/lic_snap77.28.08.bmp,77,28,08,188,547,183,193,497,597
./snap77/lic_snap77.28.08.bmp,77,28,08,215,547,210,220,497,597
./snap77/lic_snap77.29.08.bmp,77,29,08,241,552,236,246,502,602
./snap77/lic_snap77.29.08.bmp,77,29,08,218,556,213,223,506,606
./snap77/lic_snap77.29.08.bmp,77,29,08,188,548,183,193,498,598
./snap77/lic_snap77.29.08.bmp,77,29,08,161,541,156,166,491,591
./snap77/lic_snap77.29.08.bmp,77,29,08,121,568,116,126,518,618
./snap77/lic_snap77.29.08.bmp,77,29,08,94,538,89,99,488,588
./snap77/lic_snap77.29.08.bmp,77,29,08,67,565,62,72,515,615
./snap77/lic_snap77.29.08.bmp,77,29,08,40,556,35,45,506,606
./snap77/lic_snap77.29.08.bmp,77,29,08,10,554,5,15,504,604
./snap77/lic_snap77.30.08.bmp,77,30,08,12,550,7,17,500,600
./snap77/lic_snap77.30.08.bmp,77,30,08,41,556,36,46,506,606
./snap77/lic_snap77.30.08.bmp,77,30,08,67,545,62,72,495,595
./snap77/lic_snap77.30.08.bmp,77,30,08,92,534,87,97,484,584
./snap77/lic_snap77.30.08.bmp,77,30,08,120,565,115,125,515,615
./snap77/lic_snap77.30.08.bmp,77,30,08,161,543,156,166,493,593
./snap77/lic_snap77.30.08.bmp,77,30,08,187,547,182,192,497,597
./snap77/lic_snap77.30.08.bmp,77,30,08,216,548,211,221,498,598
./snap77/lic_snap77.30.08.bmp,77,30,08,241,557,236,246,507,607
./snap77/lic_snap77.31.08.bmp,77,31,08,241,557,236,246,507,607
./snap77/lic_snap77.31.08.bmp,77,31,08,217,552,212,222,502,602
./snap77/lic_snap77.31.08.bmp,77,31,08,189,548,184,194,498,598
./snap77/lic_snap77.31.08.bmp,77,31,08,161,545,156,166,495,595
./snap77/lic_snap77.31.08.bmp,77,31,08,121,570,116,126,520,620
./snap77/lic_snap77.31.08.bmp,77,31,08,92,539,87,97,489,589
./snap77/lic_snap77.31.08.bmp,77,31,08,67,561,62,72,511,611
./snap77/lic_snap77.31.08.bmp,77,31,08,40,554,35,45,504,604
./snap77/lic_snap77.31.08.bmp,77,31,08,11,557,6,16,507,607
./snap77/lic_snap77.32.08.bmp,77,32,08,11,557,6,16,507,607
./snap77/lic_snap77.32.08.bmp,77,32,08,40,563,35,45,513,613
./snap77/lic_snap77.32.08.bmp,77,32,08,67,554,62,72,504,604
./snap77/lic_snap77.32.08.bmp,77,32,08,93,543,88,98,493,593
./snap77/lic_snap77.32.08.bmp,77,32,08,120,568,115,125,518,618
./snap77/lic_snap77.32.08.bmp,77,32,08,160,547,155,165,497,597
./snap77/lic_snap77.32.08.bmp,77,32,08,189,554,184,194,504,604
./snap77/lic_snap77.32.08.bmp,77,32,08,216,550,211,221,500,600
./snap77/lic_snap77.32.08.bmp,77,32,08,243,554,238,248,504,604
./snap77/lic_snap77.33.08.bmp,77,33,08,243,554,238,248,504,604
./snap77/lic_snap77.33.08.bmp,77,33,08,216,554,211,221,504,604
./snap77/lic_snap77.33.08.bmp,77,33,08,188,550,183,193,500,600
./snap77/lic_snap77.33.08.bmp,77,33,08,162,545,157,167,495,595
./snap77/lic_snap77.33.08.bmp,77,33,08,120,572,115,125,522,622
./snap77/lic_snap77.33.08.bmp,77,33,08,92,536,87,97,486,586
./snap77/lic_snap77.33.08.bmp,77,33,08,66,563,61,71,513,613
./snap77/lic_snap77.33.08.bmp,77,33,08,40,563,35,45,513,613
./snap77/lic_snap77.33.08.bmp,77,33,08,12,557,7,17,507,607
./snap77/lic_snap77.34.08.bmp,77,34,08,12,557,7,17,507,607
./snap77/lic_snap77.34.08.bmp,77,34,08,41,568,36,46,518,618
./snap77/lic_snap77.34.08.bmp,77,34,08,66,561,61,71,511,611
./snap77/lic_snap77.34.08.bmp,77,34,08,92,539,87,97,489,589
./snap77/lic_snap77.34.08.bmp,77,34,08,119,570,114,124,520,620
./snap77/lic_snap77.34.08.bmp,77,34,08,159,550,154,164,500,600
./snap77/lic_snap77.34.08.bmp,77,34,08,189,548,184,194,498,598
./snap77/lic_snap77.34.08.bmp,77,34,08,216,550,211,221,500,600
./snap77/lic_snap77.34.08.bmp,77,34,08,241,556,236,246,506,606
./snap77/lic_snap77.35.08.bmp,77,35,08,241,556,236,246,506,606
./snap77/lic_snap77.35.08.bmp,77,35,08,217,548,212,222,498,598
./snap77/lic_snap77.35.08.bmp,77,35,08,188,554,183,193,504,604
./snap77/lic_snap77.35.08.bmp,77,35,08,161,552,156,166,502,602
./snap77/lic_snap77.35.08.bmp,77,35,08,120,565,115,125,515,615
./snap77/lic_snap77.35.08.bmp,77,35,08,91,541,86,96,491,591
./snap77/lic_snap77.35.08.bmp,77,35,08,67,556,62,72,506,606
./snap77/lic_snap77.35.08.bmp,77,35,08,41,561,36,46,511,611
./snap77/lic_snap77.35.08.bmp,77,35,08,13,550,8,18,500,600
./snap77/lic_snap77.36.08.bmp,77,36,08,13,550,8,18,500,600
./snap77/lic_snap77.36.08.bmp,77,36,08,39,559,34,44,509,609
./snap77/lic_snap77.36.08.bmp,77,36,08,67,557,62,72,507,607
./snap77/lic_snap77.36.08.bmp,77,36,08,92,543,87,97,493,593
./snap77/lic_snap77.36.08.bmp,77,36,08,121,572,116,126,522,622
./snap77/lic_snap77.36.08.bmp,77,36,08,161,548,156,166,498,598
./snap77/lic_snap77.36.08.bmp,77,36,08,188,550,183,193,500,600
./snap77/lic_snap77.36.08.bmp,77,36,08,217,545,212,222,495,595
./snap77/lic_snap77.36.08.bmp,77,36,08,243,554,238,248,504,604
./snap77/lic_snap77.37.08.bmp,77,37,08,243,554,238,248,504,604
./snap77/lic_snap77.37.08.bmp,77,37,08,217,552,212,222,502,602
./snap77/lic_snap77.37.08.bmp,77,37,08,189,548,184,194,498,598
./snap77/lic_snap77.37.08.bmp,77,37,08,159,548,154,164,498,598
./snap77/lic_snap77.37.08.bmp,77,37,08,121,565,116,126,515,615
./snap77/lic_snap77.37.08.bmp,77,37,08,91,539,86,96,489,589
./snap77/lic_snap77.37.08.bmp,77,37,08,66,556,61,71,506,606
./snap77/lic_snap77.37.08.bmp,77,37,08,39,563,34,44,513,613
./snap77/lic_snap77.37.08.bmp,77,37,08,12,556,7,17,506,606
./snap77/lic_snap77.38.08.bmp,77,38,08,12,556,7,17,506,606
./snap77/lic_snap77.38.08.bmp,77,38,08,39,563,34,44,513,613
./snap77/lic_snap77.38.08.bmp,77,38,08,67,561,62,72,511,611
./snap77/lic_snap77.38.08.bmp,77,38,08,93,534,88,98,484,584
./snap77/lic_snap77.38.08.bmp,77,38,08,120,568,115,125,518,618
./snap77/lic_snap77.38.08.bmp,77,38,08,159,545,154,164,495,595
./snap77/lic_snap77.38.08.bmp,77,38,08,188,550,183,193,500,600
./snap77/lic_snap77.38.08.bmp,77,38,08,217,550,212,222,500,600
./snap77/lic_snap77.38.08.bmp,77,38,08,242,559,237,247,509,609
./snap77/lic_snap77.40.08.bmp,77,40,08,242,559,237,247,509,609
./snap77/lic_snap77.40.08.bmp,77,40,08,217,547,212,222,497,597
./snap77/lic_snap77.40.08.bmp,77,40,08,189,543,184,194,493,593
./snap77/lic_snap77.40.08.bmp,77,40,08,160,545,155,165,495,595
./snap77/lic_snap77.40.08.bmp,77,40,08,119,568,114,124,518,618
./snap77/lic_snap77.40.08.bmp,77,40,08,92,538,87,97,488,588
./snap77/lic_snap77.40.08.bmp,77,40,08,66,550,61,71,500,600
./snap77/lic_snap77.40.08.bmp,77,40,08,41,550,36,46,500,600
./snap77/lic_snap77.40.08.bmp,77,40,08,12,552,7,17,502,602
./snap77/lic_snap77.41.08.bmp,77,41,08,12,552,7,17,502,602
./snap77/lic_snap77.41.08.bmp,77,41,08,39,550,34,44,500,600
./snap77/lic_snap77.41.08.bmp,77,41,08,66,559,61,71,509,609
./snap77/lic_snap77.41.08.bmp,77,41,08,93,539,88,98,489,589
./snap77/lic_snap77.41.08.bmp,77,41,08,118,548,113,123,498,598
./snap77/lic_snap77.41.08.bmp,77,41,08,160,541,155,165,491,591
./snap77/lic_snap77.41.08.bmp,77,41,08,187,552,182,192,502,602
./snap77/lic_snap77.41.08.bmp,77,41,08,218,552,213,223,502,602
./snap77/lic_snap77.41.08.bmp,77,41,08,242,566,237,247,516,616
./snap77/lic_snap77.42.08.bmp,77,42,08,242,566,237,247,516,616
./snap77/lic_snap77.42.08.bmp,77,42,08,216,556,211,221,506,606
./snap77/lic_snap77.42.08.bmp,77,42,08,188,550,183,193,500,600
./snap77/lic_snap77.42.08.bmp,77,42,08,159,548,154,164,498,598
./snap77/lic_snap77.42.08.bmp,77,42,08,120,566,115,125,516,616
./snap77/lic_snap77.42.08.bmp,77,42,08,90,532,85,95,482,582
./snap77/lic_snap77.42.08.bmp,77,42,08,69,568,64,74,518,618
./snap77/lic_snap77.42.08.bmp,77,42,08,39,565,34,44,515,615
./snap77/lic_snap77.42.08.bmp,77,42,08,12,557,7,17,507,607
./snap77/lic_snap77.44.08.bmp,77,44,08,12,557,7,17,507,607
./snap77/lic_snap77.22.08.bmp,77,22,08,41,557,36,46,507,607
./snap77/lic_snap77.22.08.bmp,77,22,08,67,559,62,72,509,609
./snap77/lic_snap77.22.08.bmp,77,22,08,93,536,88,98,486,586
./snap77/lic_snap77.22.08.bmp,77,22,08,120,568,115,125,518,618
./snap77/lic_snap77.22.08.bmp,77,22,08,161,543,156,166,493,593
./snap77/lic_snap77.22.08.bmp,77,22,08,189,548,184,194,498,598
./snap77/lic_snap77.22.08.bmp,77,22,08,216,556,211,221,506,606
./snap77/lic_snap77.23.08.bmp,77,23,08,242,561,237,247,511,611
./snap77/lic_snap77.23.08.bmp,77,23,08,217,556,212,222,506,606
./snap77/lic_snap77.23.08.bmp,77,23,08,189,550,184,194,500,600
./snap77/lic_snap77.23.08.bmp,77,23,08,161,543,156,166,493,593
./snap77/lic_snap77.23.08.bmp,77,23,08,120,565,115,125,515,615
./snap77/lic_snap77.23.08.bmp,77,23,08,92,539,87,97,489,589
./snap77/lic_snap77.23.08.bmp,77,23,08,67,548,62,72,498,598
./snap77/lic_snap77.23.08.bmp,77,23,08,41,559,36,46,509,609
./snap77/lic_snap77.23.08.bmp,77,23,08,12,557,7,17,507,607
./snap77/lic_snap77.24.08.bmp,77,24,08,12,557,7,17,507,607
./snap77/lic_snap77.24.08.bmp,77,24,08,39,556,34,44,506,606
./snap77/lic_snap77.24.08.bmp,77,24,08,67,561,62,72,511,611
./snap77/lic_snap77.24.08.bmp,77,24,08,92,539,87,97,489,589
./snap77/lic_snap77.24.08.bmp,77,24,08,121,566,116,126,516,616
./snap77/lic_snap77.24.08.bmp,77,24,08,158,543,153,163,493,593
./snap77/lic_snap77.24.08.bmp,77,24,08,188,547,183,193,497,597
./snap77/lic_snap77.24.08.bmp,77,24,08,216,550,211,221,500,600
./snap77/lic_snap77.24.08.bmp,77,24,08,243,557,238,248,507,607
./snap77/lic_snap77.25.08.bmp,77,25,08,243,557,238,248,507,607
./snap77/lic_snap77.25.08.bmp,77,25,08,217,547,212,222,497,597
./snap77/lic_snap77.25.08.bmp,77,25,08,189,554,184,194,504,604
./snap77/lic_snap77.25.08.bmp,77,25,08,160,545,155,165,495,595
./snap77/lic_snap77.25.08.bmp,77,25,08,120,559,115,125,509,609
./snap77/lic_snap77.25.08.bmp,77,25,08,92,536,87,97,486,586
./snap77/lic_snap77.25.08.bmp,77,25,08,67,556,62,72,506,606
./snap77/lic_snap77.25.08.bmp,77,25,08,41,554,36,46,504,604
./snap77/lic_snap77.25.08.bmp,77,25,08,11,552,6,16,502,602
./snap77/lic_snap77.26.08.bmp,77,26,08,11,552,6,16,502,602
./snap77/lic_snap77.26.08.bmp,77,26,08,40,557,35,45,507,607
./snap77/lic_snap77.26.08.bmp,77,26,08,66,554,61,71,504,604
./snap77/lic_snap77.26.08.bmp,77,26,08,92,534,87,97,484,584
./snap77/lic_snap77.26.08.bmp,77,26,08,120,559,115,125,509,609
./snap77/lic_snap77.26.08.bmp,77,26,08,161,547,156,166,497,597
./snap77/lic_snap77.26.08.bmp,77,26,08,188,554,183,193,504,604
./snap77/lic_snap77.26.08.bmp,77,26,08,216,563,211,221,513,613
./snap77/lic_snap77.26.08.bmp,77,26,08,242,554,237,247,504,604
./snap77/lic_snap77.27.08.bmp,77,27,08,242,554,237,247,504,604
./snap77/lic_snap77.27.08.bmp,77,27,08,218,552,213,223,502,602
./snap77/lic_snap77.27.08.bmp,77,27,08,189,547,184,194,497,597
./snap77/lic_snap77.27.08.bmp,77,27,08,160,543,155,165,493,593
./snap77/lic_snap77.27.08.bmp,77,27,08,122,568,117,127,518,618
./snap77/lic_snap77.27.08.bmp,77,27,08,93,534,88,98,484,584
./snap77/lic_snap77.27.08.bmp,77,27,08,67,561,62,72,511,611
./snap77/lic_snap77.27.08.bmp,77,27,08,39,561,34,44,511,611
./snap77/lic_snap77.27.08.bmp,77,27,08,12,552,7,17,502,602
./snap77/lic_snap77.28.08.bmp,77,28,08,12,552,7,17,502,602
./snap77/lic_snap77.28.08.bmp,77,28,08,40,566,35,45,516,616
./snap77/lic_snap77.28.08.bmp,77,28,08,67,559,62,72,509,609
./snap77/lic_snap77.28.08.bmp,77,28,08,92,538,87,97,488,588
./snap77/lic_snap77.28.08.bmp,77,28,08,121,568,116,126,518,618
./snap77/lic_snap77.28.08.bmp,77,28,08,160,548,155,165,498,598
./snap77/lic_snap77.28.08.bmp,77,28,08,187,550,182,192,500,600
./snap77/lic_snap77.28.08.bmp,77,28,08,217,556,212,222,506,606
